Level,Skill,Subskill,Value,LevelKey,Discipline,Role
15,Deliverables , Thermal datasheet Heat Exchanger ,NA,L15,Process,Designer
15,Activities , Vendor document review,NA,L15,Process,Designer
15,Activities , Model review,NA,L15,Process,Designer
15,Activities , Hazop Particpation,NA,L15,Process,Designer
15,Column3,,NA,L15,Process,Designer
15,Software Skills , simulation - Petrosim,NA,L15,Process,Designer
15,Column4,,NA,L15,Process,Designer
15,Software Skills , Simulation - Pro-II,NA,L15,Process,Designer
15,Software Skills , Simulation - Promax,NA,L15,Process,Designer
15,Software Skills , Navisworks,NA,L15,Process,Designer
15,Software Skills , Flarenet,NA,L15,Process,Designer
15,Software Skills , Autocad,4,L15,Process,Designer
15,Software Skills , Autocad5,4,L15,Process,Designer
15,Software Skills , Drafting Microstation,4,L15,Process,Designer
15,Software Skills , PDS-2D,4,L15,Process,Designer
15,Software Skills , PDS-2D6,4,L15,Process,Designer
15,Software Skills , SMARTPLANT,4,L15,Process,Designer
15,Software Skills , SMARTPLANT7,4,L15,Process,Designer
15,Software Skills , Aveva Drafting ,4,L15,Process,Designer
15,Software Skills , Aveva Database,4,L15,Process,Designer
